"wp_id","slug","title","deathdate","description","prev_views","latest_views","diff","ratio","pct_change","anomaly_score"
42095271,"Emerald_Fennell","Emerald Fennell",,"English actress, filmmaker and writer (born 1985)",820326,187016,-633310,0.22797765766292912818,-0.77202234233707087182,64.10302234233707087182
38348303,"Ryan_Coogler","Ryan Coogler",,"American film director and screenwriter",242292,856012,613720,3.5329767388110214,2.5329767388110214,63.9049767388110214
3067550,"Gil_Ofarim","Gil Ofarim",,"German musician and actor",671710,42648,-629062,0.06349168539994938292,-0.93650831460005061708,63.84270831460005061708
159362,"John_F._Kennedy_Jr.","John F. Kennedy Jr.","1999-07-16","American magazine publisher and lawyer, son of President John F. Kennedy",2955188,3589452,634264,1.2146272927475342,0.21462729274753416703,63.64102729274753416703
63445204,"Ester_Expósito","Ester Expósito",,"Spanish actress and model (born 2000)",37078,538192,501114,14.515130265925886,13.515130265925886,63.626530265925886
225489,"Valerie_Perrine","Valerie Perrine","2026-03-23","Actress, model",17171,414520,397349,24.1407023469803739,23.1407023469803739,62.8756023469803739
53255244,"Breezy_Johnson","Breezy Johnson",,"American alpine skier",630428,12898,-617530,0.02045911666359996701,-0.97954088333640003299,62.73254088333640003299
47669815,"Federico_Valverde","Federico Valverde",,"Uruguayan association football player",95509,661863,566354,6.9298495429750076,5.9298495429750076,62.5652495429750076
6367150,"Beau_Garrett","Beau Garrett",,"American actress and model",38914,533807,494893,13.7176080587963201,12.7176080587963201,62.2069080587963201
9048746,"Aaron_Norris","Aaron Norris",,"American film producer, director and actor",14908,384556,369648,25.795277703246579,24.795277703246579,61.760077703246579
30876201,"Carolyn_Bessette_Kennedy","Carolyn Bessette Kennedy","1999-07-16","American publicist and socialite (1966–1999)",2644459,3256869,612410,1.2315823387694799,0.23158233876947988227,61.47258233876947988227
8125532,"Sanae_Takaichi","Sanae Takaichi",,"Japanese politician, Prime Minister of Japan since 2025",1309056,699748,-609308,0.53454397672826830938,-0.46545602327173169062,61.39625602327173169062
32901,"Woody_Allen","Woody Allen",,"American film director, writer, actor, and comedian",941650,335830,-605820,0.35663994052992088356,-0.64336005947007911644,61.22536005947007911644
21566,"Noam_Chomsky","Noam Chomsky",,"American linguist, philosopher and activist",811455,209012,-602443,0.25757682188168167058,-0.74242317811831832942,60.98672317811831832942
7825470,"Evan_Bates","Evan Bates",,"American ice dancer",628026,29092,-598934,0.04632292293631155398,-0.95367707706368844602,60.84707707706368844602
53785363,"Billie_Eilish","Billie Eilish",,"American singer-songwriter",1011201,408693,-602508,0.40416593733590057763,-0.59583406266409942237,60.84663406266409942237
56850657,"Vanessa_Trump","Vanessa Trump",,"American socialite and model, ex-wife of Donald Trump Jr. (born 1977)",195977,773232,577255,3.9455242196788399,2.9455242196788399,60.6710242196788399
13487,"Hermann_Göring","Hermann Göring","1946-10-15","German Nazi war criminal, politician and military leader",947891,1543473,595582,1.6283232987759141,0.62832329877591410827,60.18652329877591410827
69546992,"Adeliia_Petrosian","Adeliia Petrosian",,"Russian figure skater",641991,53130,-588861,0.08275816950704916424,-0.91724183049295083576,59.80334183049295083576
32687694,"Gabriella_Papadakis","Gabriella Papadakis",,"French ice dancer",656813,68096,-588717,0.10367638886562842087,-0.89632361113437157913,59.76802361113437157913
48675674,"Issa_Diop_(footballer)","Issa Diop (footballer)",,"French association football player",4124,177549,173425,43.0526188166828322,42.0526188166828322,59.3951188166828322
878690,"Carlos_Boozer","Carlos Boozer",,"American basketball player",136025,678137,542112,4.9853850395147951,3.9853850395147951,58.1965850395147951
551643,"David_Carradine","David Carradine","2009-06-03","American actor and martial artist",887746,312902,-574844,0.35246793564825974997,-0.64753206435174025003,58.13193206435174025003
47827636,"Umberto_Bossi","Umberto Bossi","2026-03-19","Italian politician (1941-2026)",16012,370203,354191,23.1203472395703223,22.1203472395703223,57.5394472395703223
44587183,"Andy_Weir","Andy Weir",,"American novelist (born 1972)",127954,660376,532422,5.1610422495584351,4.1610422495584351,57.4032422495584351
78543421,"Gisèle_Pelicot","Gisèle Pelicot",,"French serial rape victim and feminist icon (born 1952)",911730,349577,-562153,0.38342162701677031577,-0.61657837298322968423,56.83187837298322968423
8135890,"Miley_Cyrus","Miley Cyrus",,"American singer, songwriter, and actress",351354,901920,550566,2.56698372581499,1.56698372581499,56.62358372581499
62567321,"Yuma_Kagiyama","Yuma Kagiyama",,"Japanese figure skater",642519,85346,-557173,0.13283031318918195415,-0.86716968681081804585,56.58446968681081804585
2322598,"Mimoza_Ahmeti","Mimoza Ahmeti",,"Albanian poet and politician",443,24342,23899,54.9480812641083521,53.9480812641083521,56.3379812641083521
49679283,"Ebrahim_Raisi","Ebrahim Raisi","2024-05-19","President of Iran from 2021 to 2024",158517,687704,529187,4.338361185235653,3.338361185235653,56.257061185235653
463302,"Ethel_Kennedy","Ethel Kennedy","2024-10-10","American human-rights campaigner",239396,773139,533743,3.2295401761098765,2.2295401761098765,55.6038401761098765
654089,"António_Lobo_Antunes","António Lobo Antunes","2026-03-05","Portuguese novelist and medical doctor",4812,184899,180087,38.4245635910224439,37.4245635910224439,55.4332635910224439
33429899,"Charlie_Puth","Charlie Puth",,"American singer, songwriter and record producer",755973,208976,-546997,0.27643315303588884788,-0.72356684696411115212,55.42326684696411115212
54504115,"Itamar_Ben-Gvir","Itamar Ben-Gvir",,"Israeli lawyer and far-right politician (born 1976), Israel's Minister of National Security since 2022",44836,497481,452645,11.0955705236863235,10.0955705236863235,55.3600705236863235
1474088,"Cem_Özdemir","Cem Özdemir",,"German politician",152849,670982,518133,4.3898357202206099,3.3898357202206099,55.2031357202206099
45485854,"Miho_Takagi_(speed_skater)","Miho Takagi (speed skater)",,"Japanese speed skater",611685,68933,-542752,0.11269362498671701938,-0.88730637501328298062,55.16250637501328298062
48110,"Tonya_Harding","Tonya Harding",,"American figure skater",728373,186358,-542015,0.25585517310498879008,-0.74414482689501120992,54.94564482689501120992
24098397,"Ahmad_Vahidi","Ahmad Vahidi",,"Iranian politician",27129,427255,400126,15.7490139702900955,14.7490139702900955,54.7616139702900955
70869352,"Gianluca_Prestianni","Gianluca Prestianni",,"Argentinian footballer",580605,45514,-535091,0.07839064424178227883,-0.92160935575821772117,54.43070935575821772117
4316454,"Arianna_Fontana","Arianna Fontana",,"Italian short track speed skater",554373,21257,-533116,0.03834421950563970468,-0.96165578049436029532,54.27325578049436029532
70035460,"Jordan_Stolz","Jordan Stolz",,"American speed skater",563347,34093,-529254,0.06051865013925697661,-0.93948134986074302339,53.86488134986074302339
38481813,"Hassan_Rouhani","Hassan Rouhani",,"President of Iran since 2013",123010,620441,497431,5.0438257052272173,4.0438257052272173,53.7869257052272173
